molecule_chembl_id,canonical_smiles,compound_classification,MW,LogP,NumHDonors,NumHAcceptors,pIC50
CHEMBL2380974,CN(Cc1ccccc1)C[C@@H]1CCC[C@H]1c1ccc2[nH]cc(C#N)c2c1,active,343.474,5.055280000000004,1.0,2.0,6.853871964321762
CHEMBL2380973,N#Cc1c[nH]c2ccc([C@@H]3CCC[C@H]3CN3CCCC3)cc12,active,293.41399999999993,4.019080000000003,1.0,2.0,6.522878745280337
CHEMBL2380977,CCN(CC)C[C@@H]1CCC[C@H]1c1ccc2[nH]cc(C#N)c2c1,active,295.43000000000006,4.265080000000003,1.0,2.0,6.1487416512809245
CHEMBL2380978,CCNC[C@@H]1CCC[C@H]1c1ccc2[nH]cc(C#N)c2c1,active,267.376,3.5327800000000016,2.0,2.0,6.585026652029182
CHEMBL2380976,CCN(C)C[C@@H]1CCC[C@H]1c1ccc2[nH]cc(C#N)c2c1,active,281.403,3.8749800000000025,1.0,2.0,6.698970004336019
CHEMBL2380975,CNC[C@@H]1CCC[C@H]1c1ccc2[nH]cc(C#N)c2c1,active,253.34900000000002,3.1426800000000013,2.0,2.0,8.366531544420413
CHEMBL2380981,CN(C)C[C@@H]1CCC[C@H]1c1ccc2c(c1)c(C#N)cn2C,active,281.403,3.495280000000002,0.0,3.0,6.2441251443275085
CHEMBL2380980,CN(C)C[C@@H]1CCC[C@H]1c1ccc2[nH]cc(C#N)c2c1,active,267.376,3.484880000000002,1.0,2.0,8.42021640338319
CHEMBL2380979,CN(C)C[C@H]1C[C@@H]1Cc1ccc2[nH]cc(C#N)c2c1,active,253.34900000000002,2.7797800000000006,1.0,2.0,7.013228265733755
CHEMBL2380983,CN(C)C[C@@H]1C[C@H]1c1ccc2[nH]cc(C#N)c2c1,active,239.322,2.7046800000000006,1.0,2.0,8.221848749616356
CHEMBL2380982,CN(C)C[C@@H]1C[C@H]1c1ccc2[nH]ccc2c1,active,214.312,2.833000000000001,1.0,1.0,6.0
CHEMBL539470,CN(C)C[C@H]1CCC[C@H]1c1c[nH]c2ccc(C#N)cc12,active,267.37600000000003,3.484880000000002,1.0,2.0,8.958607314841775
CHEMBL196468,CN(C)C[C@H]1C[C@@H]1c1c[nH]c2ccc(C#N)cc12,active,239.32199999999997,2.7046800000000006,1.0,2.0,9.2518119729938
CHEMBL259209,CCN(CC)C(=O)C1(c2ccccc2)CC1CN,active,246.35399999999998,1.7713999999999999,1.0,2.0,7.657577319177793
CHEMBL1118,CN(C)CC(c1ccc(O)cc1)C1(O)CCCCC1,active,263.381,2.7326000000000006,2.0,3.0,7.769551078621726
CHEMBL637,COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1,active,277.4079999999999,3.0356000000000014,1.0,3.0,7.698970004336019
CHEMBL1175,CNCC[C@H](Oc1cccc2ccccc12)c1cccs1,active,297.423,4.630900000000003,1.0,3.0,8.638272163982407
CHEMBL2386162,COc1ccc(O[C@@H](CC(C)C)[C@H]2CCNC2)c(C)n1,active,278.39599999999996,2.8016200000000007,1.0,4.0,8.721246399047171
CHEMBL11,CN(C)CCCN1c2ccccc2CCc2ccccc21,active,280.415,3.8750000000000027,0.0,2.0,8.698970004336019
CHEMBL637,COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1,active,277.4079999999999,3.0356000000000014,1.0,3.0,6.490004907986601
CHEMBL41,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,active,309.33099999999996,4.435000000000003,1.0,2.0,6.549997369826814
CHEMBL612,C[C@H](N)Cc1ccccc1,inactive,135.20999999999998,1.5763,1.0,1.0,4.779999975777493
CHEMBL629,CN(C)CCC=C1c2ccccc2CCc2ccccc21,active,277.411,4.168600000000003,0.0,1.0,6.260000690598032
CHEMBL41,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,active,309.33099999999996,4.435000000000003,1.0,2.0,8.065501548756432
CHEMBL11,CN(C)CCCN1c2ccccc2CCc2ccccc21,active,280.415,3.8750000000000027,0.0,2.0,8.958607314841775
CHEMBL2407324,CN(C)OC(=O)C(c1ccc(Cl)c(Cl)c1)C1CCNCC1.Cl,active,367.7040000000001,3.5182000000000024,1.0,4.0,6.161150909262744
CHEMBL2407321,CS(=O)(=O)CC(c1ccc(Cl)c(Cl)c1)C1CCNCC1.Cl,active,372.7450000000002,3.5430000000000024,1.0,3.0,6.468521082957745
CHEMBL2407329,COCC(c1cccc(Cl)c1)C1CCNCC1.Cl,active,290.2339999999999,3.4914000000000027,1.0,2.0,6.7447274948966935
CHEMBL2407332,COC[C@H](c1ccc(Cl)c(Cl)c1)C1CCNCC1.Cl,active,324.67900000000003,4.144800000000004,1.0,2.0,6.886056647693163
CHEMBL2407330,COCC(c1ccc(Cl)cc1)C1CCNCC1.Cl,active,290.234,3.4914000000000027,1.0,2.0,6.920818753952375
CHEMBL2407335,Cl.OCC(c1ccc(Cl)c(Cl)c1)C1CCNCC1,active,310.6520000000001,3.490700000000002,2.0,2.0,7.102372908709558
CHEMBL2407327,CCCC(=O)C(c1ccc(Cl)c(Cl)c1)C1CCNCC1.Cl,active,350.71700000000004,4.867600000000005,1.0,2.0,7.431798275933005
CHEMBL2407331,COCC(c1ccc(F)c(Cl)c1)C1CCNCC1.Cl,active,308.224,3.6305000000000027,1.0,2.0,7.494850021680094
CHEMBL2407325,CC(=O)C(c1ccc(Cl)c(Cl)c1)C1CCNCC1.Cl,active,322.66300000000007,4.087400000000003,1.0,2.0,7.6777807052660805
CHEMBL2407326,CCC(=O)C(c1ccc(Cl)c(Cl)c1)C1CCNCC1.Cl,active,336.69,4.477500000000004,1.0,2.0,7.7447274948966935
CHEMBL2407337,CCOCC(c1ccc(Cl)c(Cl)c1)C1CCNCC1.Cl,active,338.7060000000001,4.534900000000005,1.0,2.0,7.795880017344075
CHEMBL2407334,CC(c1ccc(Cl)c(Cl)c1)C1CCNCC1.Cl,active,294.65299999999996,4.5183000000000035,1.0,1.0,7.920818753952375
CHEMBL2407336,COCC(c1ccc(Cl)c(Cl)c1)C1CCNCC1.Cl,active,324.67900000000003,4.144800000000004,1.0,2.0,7.958607314841775
CHEMBL2407323,CCOC(=O)C(c1ccc(Cl)c(Cl)c1)C1CCNCC1.Cl,active,352.68900000000014,4.061500000000003,1.0,3.0,8.031517051446064
CHEMBL2407320,CCSCC(c1ccc(Cl)c(Cl)c1)C1CCNCC1.Cl,active,354.77400000000017,5.2515000000000045,1.0,2.0,8.036212172654444
CHEMBL2407319,CSCC(c1ccc(Cl)c(Cl)c1)C1CCNCC1.Cl,active,340.747,4.861400000000004,1.0,2.0,8.040958607678906
CHEMBL2407333,COC[C@@H](c1ccc(Cl)c(Cl)c1)C1CCNCC1.Cl,active,324.67900000000003,4.144800000000004,1.0,2.0,8.244125144327509
CHEMBL2407322,COC(=O)C(c1ccc(Cl)c(Cl)c1)C1CCNCC1.Cl,active,338.6620000000001,3.6714000000000024,1.0,3.0,8.2839966563652
CHEMBL2407328,COCC(c1ccc2ccccc2c1)C1CCNCC1.Cl,active,305.849,3.991200000000003,1.0,2.0,8.67778070526608
CHEMBL41,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,active,309.33099999999996,4.435000000000003,1.0,2.0,8.142667503568731
CHEMBL2430680,O=C1NCC(c2ccc(Cl)c(Cl)c2)C1c1ccc(Cl)cc1,active,340.63700000000006,4.644000000000002,1.0,1.0,7.0675262353228465
CHEMBL2430681,O=C1NCC(c2ccc(Cl)cc2)C1c1ccc(Cl)cc1,active,306.192,3.9906000000000024,1.0,1.0,7.0034883278458215
CHEMBL2430699,O=C1NCC(c2ccc(Cl)c(Cl)c2)C1c1ccc2ccccc2c1,active,356.25200000000007,5.143800000000003,1.0,1.0,6.015292705517327
CHEMBL11,CN(C)CCCN1c2ccccc2CCc2ccccc21,active,280.415,3.8750000000000027,0.0,2.0,8.167491087293763
CHEMBL2431797,COC1OC[C@@H](Cc2ccc3c(c2)OCO3)[C@@H]1Cc1ccc2c(c1)OCO2,inactive,370.4010000000001,3.1643000000000017,0.0,6.0,4.044312249686494
CHEMBL242011,O=C1OC[C@H](Cc2ccc3c(c2)OCO3)[C@H]1Cc1ccc2c(c1)OCO2,inactive,354.35800000000006,2.718400000000001,0.0,6.0,3.7569619513137056
CHEMBL399831,O[C@H]1OC[C@H](Cc2ccc3c(c2)OCO3)[C@H]1Cc1ccc2c(c1)OCO2,inactive,356.3740000000001,2.5102,1.0,6.0,3.6989700043360187
CHEMBL71,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,active,318.8730000000001,4.894400000000004,0.0,3.0,6.920818753952375
CHEMBL11,CN(C)CCCN1c2ccccc2CCc2ccccc21,active,280.415,3.8750000000000027,0.0,2.0,8.455931955649724
CHEMBL549,CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,inactive,324.39900000000006,3.812980000000003,0.0,3.0,4.045757490560675
CHEMBL1215695,CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(Br)ccc21,inactive,378.285,4.703800000000005,0.0,2.0,3.9208187539523753
CHEMBL3128180,Cc1nc2c(s1)CC[C@H]2C(=O)Nc1ccc(C[C@@H]2CC[C@H]([C@H](O)c3cccnc3)N2)cc1,active,448.59200000000016,3.9117200000000025,3.0,6.0,7.050609993355087
CHEMBL3128188,O=C(Nc1ccc(C[C@@H]2CC[C@H]([C@H](O)c3cccnc3)N2)cc1)[C@@H]1CCc2ccnn21,active,417.5130000000001,2.8008000000000006,3.0,6.0,6.0467236633326955
CHEMBL3128178,O=C(Nc1ccc(C[C@@H]2CC[C@H]([C@H](O)c3cccnc3)N2)cc1)[C@@H]1CCc2scnc21,active,434.5650000000001,3.6033000000000017,3.0,6.0,6.374687549038326
CHEMBL3126959,CN1CCN(C2CCC(COCc3cc(C(F)(F)F)cc(C(F)(F)F)c3)(c3ccccc3)CC2)CC1,active,514.5540000000001,6.3688000000000065,0.0,3.0,6.2839966563652006
CHEMBL3126969,FC(F)(F)c1cc(COCC2(c3ccccc3)CCC(N3CCCCC3)CC2)cc(C(F)(F)F)c1,active,499.5390000000004,7.607300000000006,0.0,2.0,6.013228265733755
CHEMBL3126967,CCN(CC)C1CCC(COCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)(c2ccccc2)CC1,active,487.52800000000013,7.463200000000008,0.0,2.0,6.552841968657781
CHEMBL3126966,CN(C)C1CCC(COCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)(c2ccccc2)CC1,active,459.4740000000001,6.683000000000006,0.0,2.0,6.6020599913279625
CHEMBL3126965,FC(F)(F)c1cc(COCC2(c3ccccc3)CCC(NC3CC3)CC2)cc(C(F)(F)F)c1,active,471.48500000000024,6.873400000000005,1.0,2.0,6.167491087293763
CHEMBL3126964,CCNC1CCC(COCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)(c2ccccc2)CC1,active,459.4740000000001,6.730900000000006,1.0,2.0,6.823908740944319
CHEMBL3126977,CNC1CCC(COCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)(c2ccccc2)CC1,active,445.4470000000001,6.340800000000005,1.0,2.0,6.721246399047171
CHEMBL3126972,FC(F)(F)c1cc(COCC2(c3ccccc3)CCC(NC3CC3)C2)cc(C(F)(F)F)c1,active,457.4580000000002,6.483300000000004,1.0,2.0,6.275724130399211
CHEMBL3126970,CN(C)C1CCC(COCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)(c2ccccc2)C1,active,445.44700000000006,6.292900000000006,0.0,2.0,7.2441251443275085
CHEMBL3126958,FC(F)(F)c1cc(COCC2(c3ccccc3)CCC(N3CCOCC3)CC2)cc(C(F)(F)F)c1,active,501.51100000000037,6.453600000000005,0.0,3.0,6.0
CHEMBL3126968,FC(F)(F)c1cc(COCC2(c3ccccc3)CCC(N3CCCC3)CC2)cc(C(F)(F)F)c1,active,485.51200000000034,7.217200000000005,0.0,2.0,6.0
CHEMBL3126976,FC(F)(F)c1cc(COCC2(c3ccccc3)CCC(N3CCOCC3)C2)cc(C(F)(F)F)c1,active,487.4840000000003,6.063500000000005,0.0,3.0,6.0
CHEMBL3126975,FC(F)(F)c1cc(COCC2(c3ccccc3)CCC(N3CCCCC3)C2)cc(C(F)(F)F)c1,active,485.51200000000034,7.217200000000005,0.0,2.0,6.0
CHEMBL3126974,FC(F)(F)c1cc(COCC2(c3ccccc3)CCC(N3CCCC3)C2)cc(C(F)(F)F)c1,active,471.4850000000003,6.827100000000005,0.0,2.0,6.0
CHEMBL3126973,COCCN(C)C1CCC(COCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)(c2ccccc2)C1,active,489.50000000000006,6.309500000000006,0.0,3.0,6.0
CHEMBL3126971,CC(C)N(C(C)C)C1CCC(COCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)(c2ccccc2)C1,active,501.55500000000006,7.850100000000007,0.0,2.0,6.0
CHEMBL3126963,N[C@@H]1CC[C@@](COCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)(c2ccccc2)C1,active,417.39300000000003,5.690000000000004,1.0,2.0,6.886056647693163
CHEMBL3126962,N[C@H]1CC[C@](COCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)(c2ccccc2)C1,active,417.39300000000003,5.690000000000004,1.0,2.0,6.455931955649724
CHEMBL3126961,N[C@@H]1CC[C@](COCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)(c2ccccc2)C1,active,417.39300000000003,5.690000000000004,1.0,2.0,6.6777807052660805
CHEMBL3126960,N[C@H]1CC[C@@](COCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)(c2ccccc2)C1,active,417.39300000000003,5.690000000000004,1.0,2.0,8.327902142064282
CHEMBL3290012,O=S(=O)(NCCCCN1CCC(c2noc3cc(F)ccc23)CC1)c1cc2ccccc2s1,active,487.6220000000002,5.119700000000005,1.0,6.0,6.0
CHEMBL41,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,active,309.33099999999996,4.435000000000003,1.0,2.0,6.823908740944319
CHEMBL295467,CNCCC(Oc1ccccc1OC)c1ccccc1,active,271.35999999999996,3.424800000000002,1.0,3.0,6.154901959985743
CHEMBL637,COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1,active,277.4079999999999,3.0356000000000014,1.0,3.0,7.442492798094342
CHEMBL1175,CNCC[C@H](Oc1cccc2ccccc12)c1cccs1,active,297.423,4.630900000000003,1.0,3.0,7.982966660701219
CHEMBL528995,Clc1ccc(C23CNCC2C3)cc1Cl,active,228.12199999999999,2.854300000000001,1.0,1.0,6.140861702705469
CHEMBL3309701,Fc1ccccc1OC(CC1CNC1)c1ccc(Cl)c(Cl)c1,active,340.225,4.862100000000003,1.0,2.0,7.131943638176958
CHEMBL3309702,Clc1ccc(C(CC2CNC2)Oc2ccccc2)cc1Cl,active,322.235,4.7230000000000025,1.0,2.0,7.078833949362261
CHEMBL3310478,Fc1ccc(OC(CC2CNC2)c2ccc(Cl)c(Cl)c2)cc1,active,340.225,4.862100000000003,1.0,2.0,7.1432711096171175
CHEMBL3310483,Fc1cc(C(CC2CNC2)Oc2cccc(Cl)c2)ccc1Cl,active,340.225,4.8621000000000025,1.0,2.0,7.326979092871103
CHEMBL3310484,Fc1cc(C(CC2CNC2)Oc2ccccc2F)ccc1Cl,active,323.77,4.347800000000003,1.0,2.0,7.334419008982047
CHEMBL3310485,Fc1cccc(OC(CC2CNC2)c2ccc(Cl)c(F)c2)c1,active,323.77,4.347800000000004,1.0,2.0,7.436518914605589
CHEMBL3310486,Fc1ccc(OC(CC2CNC2)c2ccc(Cl)c(F)c2)cc1,active,323.77,4.347800000000003,1.0,2.0,7.235823867609669
CHEMBL3310482,Fc1cc(C(CC2CNC2)Oc2ccccc2)ccc1Cl,active,305.78,4.208700000000003,1.0,2.0,7.289882634888183
CHEMBL3310487,Fc1cc(C(CC2CNC2)Oc2ccccc2Cl)ccc1Cl,active,340.225,4.862100000000003,1.0,2.0,7.425968732272281
CHEMBL3310488,Cc1ccccc1OC(CC1CNC1)c1ccc(Cl)c(F)c1,active,319.807,4.517120000000004,1.0,2.0,7.423658649794207
CHEMBL3310489,Cc1cccc(OC(CC2CNC2)c2ccc(Cl)c(F)c2)c1,active,319.807,4.517120000000004,1.0,2.0,7.638272163982407
CHEMBL3310490,Cc1ccc(OC(CC2CNC2)c2ccc(Cl)c(F)c2)cc1,active,319.807,4.517120000000004,1.0,2.0,7.414539270491499
CHEMBL3323184,CN1Cc2cc(N3CCOCC3)ccc2C(c2cc3ccccc3s2)C1,active,364.51400000000007,4.3152000000000035,0.0,4.0,8.356547323513812
CHEMBL3323182,CN1Cc2cc(N3CCOCC3)ccc2C(c2ccc3sccc3c2)C1,active,364.51400000000007,4.315200000000004,0.0,4.0,8.309803919971486
CHEMBL3323181,CN1Cc2cc(N3CCOCC3)ccc2[C@@H](c2ccc3sccc3c2)C1,active,364.51400000000007,4.315200000000004,0.0,4.0,8.522878745280337
CHEMBL3323177,CN1Cc2cc(C#N)ccc2C(c2ccc3sccc3c2)C1,active,304.41800000000006,4.350280000000003,0.0,3.0,7.7447274948966935
CHEMBL3323176,CN1Cc2cc(F)ccc2C(c2ccc3sccc3c2)C1,active,297.3980000000001,4.617700000000004,0.0,2.0,8.075720713938118
CHEMBL3323109,CN1Cc2ccccc2C(c2ccc3ncccc3c2)C1,active,274.367,3.8121000000000027,0.0,2.0,8.161150909262744
CHEMBL3323108,CN1Cc2ccccc2C(c2ccc3ccnn3c2)C1,active,263.34400000000005,2.911600000000001,0.0,3.0,6.886056647693163
CHEMBL3323107,CN1Cc2ccccc2C(c2ccc3cnsc3c2)C1,active,280.396,3.8736000000000033,0.0,3.0,7.017728766960431
CHEMBL3323106,CN1Cc2ccccc2C(c2ccc3ncsc3c2)C1,active,280.396,3.8736000000000033,0.0,3.0,7.494850021680094
CHEMBL3323105,CN1Cc2ccccc2C(c2ccc3cn[nH]c3c2)C1,active,263.34400000000005,3.140200000000001,1.0,2.0,7.508638306165727
CHEMBL3323104,CN1Cc2ccccc2C(c2ccc3[nH]ncc3c2)C1,active,263.34400000000005,3.140200000000001,1.0,2.0,6.585026652029182
CHEMBL3323102,CN1Cc2ccccc2C(c2ccc3cc[nH]c3c2)C1,active,262.35600000000005,3.7452000000000023,1.0,1.0,8.193820026016112
CHEMBL3323100,CN1Cc2ccccc2C(c2cccc3ccsc23)C1,active,279.4080000000001,4.478600000000004,0.0,2.0,7.167491087293763
CHEMBL3323095,CN1Cc2ccccc2C(c2ccc3sccc3c2)C1,active,279.408,4.478600000000004,0.0,2.0,8.769551078621726
CHEMBL3323185,CN1Cc2cc(N3CCCCC3)ccc2C(c2cc3ccccc3s2)C1,active,362.54200000000003,5.468900000000005,0.0,3.0,7.42021640338319
CHEMBL3323183,CN1Cc2cc(N3CCOCC3)ccc2C(c2ccc3ccsc3c2)C1,active,364.51400000000007,4.315200000000004,0.0,4.0,8.346787486224656
CHEMBL3323179,CN(C)Cc1ccc2c(c1)CN(C)CC2c1ccc2sccc2c1,active,336.504,4.540200000000004,0.0,3.0,8.356547323513812
CHEMBL3323178,CN1Cc2cc(CN)ccc2C(c2ccc3sccc3c2)C1,active,308.4500000000001,3.9373000000000022,1.0,3.0,7.552841968657781
CHEMBL3323175,CN1Cc2cc(O)ccc2C(c2ccc3sccc3c2)C1,active,295.40700000000004,4.184200000000003,1.0,3.0,8.0
CHEMBL3323174,COc1ccc2c(c1)CN(C)CC2c1ccc2sccc2c1,active,309.434,4.487200000000004,0.0,3.0,8.275724130399212
CHEMBL3323173,Cc1ccc2c(c1)CN(C)CC2c1ccc2sccc2c1,active,293.43500000000006,4.787020000000004,0.0,2.0,8.309803919971486
CHEMBL3323101,CN1Cc2ccccc2C(c2ccc3[nH]ccc3c2)C1,active,262.35600000000005,3.7452000000000023,1.0,1.0,6.769551078621726
CHEMBL3323099,CN1Cc2ccccc2C(c2cccc3sccc23)C1,active,279.4080000000001,4.478600000000004,0.0,2.0,6.886056647693163
CHEMBL3323097,CN1Cc2ccccc2C(c2cc3ccccc3s2)C1,active,279.408,4.478600000000003,0.0,2.0,7.455931955649724
CHEMBL3323096,CN1Cc2ccccc2C(c2ccc3ccsc3c2)C1,active,279.408,4.478600000000004,0.0,2.0,7.3979400086720375
CHEMBL3323095,CN1Cc2ccccc2C(c2ccc3sccc3c2)C1,active,279.408,4.478600000000004,0.0,2.0,7.161150909262744
CHEMBL3323094,CN1Cc2ccccc2C(c2cccc3ccoc23)C1,active,263.34000000000003,4.010100000000003,0.0,2.0,7.508638306165727
CHEMBL3323093,CN1Cc2ccccc2C(c2cccc3occc23)C1,active,263.34000000000003,4.010100000000003,0.0,2.0,7.5376020021010435
CHEMBL3323092,CN1Cc2ccccc2C(c2coc3ccccc23)C1,active,263.34000000000003,4.010100000000003,0.0,2.0,7.173925197299173
CHEMBL3323091,CN1Cc2ccccc2C(c2cc3ccccc3o2)C1,active,263.34000000000003,4.010100000000003,0.0,2.0,6.958607314841775
CHEMBL3323090,CN1Cc2ccccc2C(c2ccc3ccoc3c2)C1,active,263.34000000000003,4.010100000000003,0.0,2.0,6.6020599913279625
CHEMBL3323089,CN1Cc2ccccc2C(c2ccc3occc3c2)C1,active,263.34000000000003,4.010100000000003,0.0,2.0,7.619788758288394
CHEMBL3317705,C[C@H]1NCCCN(c2ccc3ccccc3c2)C1=O.Cl,active,290.79400000000004,2.976400000000002,1.0,2.0,6.585026652029182
CHEMBL3317704,C[C@@H]1NCCCN(c2ccc3ccccc3c2)C1=O.Cl,active,290.79400000000004,2.976400000000002,1.0,2.0,7.080921907623926
CHEMBL3317703,CCC1NCCCN(c2ccc3ccccc3c2)C1=O.Cl,active,304.8210000000001,3.3665000000000025,1.0,2.0,7.055517327849832
CHEMBL3317702,CC1NCCCN(c2ccc3ccccc3c2)C1=O.Cl,active,290.79400000000004,2.976400000000002,1.0,2.0,6.698970004336019
CHEMBL3317701,CCC1NCCCN(c2ccc(Cl)c(Cl)c2)C1=O.Cl,active,323.651,3.5201000000000024,1.0,2.0,6.2441251443275085
CHEMBL3317700,CC1NCCCN(c2ccc(Cl)c(Cl)c2)C1=O.Cl,active,309.6240000000001,3.130000000000002,1.0,2.0,6.275724130399211
CHEMBL3317694,Cl.O=C1CNCCCN1c1ccc(Cl)c(Cl)c1,active,295.597,2.741500000000001,1.0,2.0,7.301029995663981
CHEMBL3311308,COc1ccc(S(=O)(=O)Nc2c(C)cc(C)cc2C)cc1,inactive,305.39900000000006,3.421260000000002,1.0,3.0,4.0
CHEMBL592374,Clc1ccc([C@]23CNC[C@H]2C3)cc1Cl,active,228.12199999999999,2.854300000000001,1.0,1.0,6.385630160451711
CHEMBL3334769,C1=C(Cc2ccccc2)CCN(CCC(c2csc3ccccc23)N2CCCC2)C1,active,416.6340000000002,6.303100000000007,0.0,3.0,6.206698646386885
CHEMBL3334770,C1=C(Cc2ccccc2)CCN(CCC(c2csc3ccccc23)N2CCCCC2)C1,active,430.66100000000023,6.693200000000007,0.0,3.0,6.043207479629505
CHEMBL3334776,Clc1ccc(C(CCN2CCOCC2)N2CCCC2)cc1Cl,active,343.298,3.8526000000000025,0.0,3.0,6.409604052815987
CHEMBL3334793,CN(C)CCC(c1cc2ccccc2s1)N1CCOCC1,active,304.4590000000001,3.226300000000002,0.0,4.0,6.34756025241058
CHEMBL3334794,CN(C)CCC(c1cc2ccccc2s1)N1CCCC1,active,288.4600000000001,3.989900000000003,0.0,3.0,6.396855627379818
CHEMBL3334796,CN(C)CCC(c1csc2ccccc12)N1CCCC1,active,288.4600000000001,3.989900000000003,0.0,3.0,6.371304617285976
CHEMBL3334797,CN(C)CCC(c1ccc(Cl)c(Cl)c1)N1CCOCC1,active,317.26000000000016,3.3184000000000022,0.0,3.0,6.421934116163908
CHEMBL3334798,CN(C)CCC(c1ccc(Cl)c(Cl)c1)N1CCCCC1,active,315.2880000000002,4.472100000000004,0.0,2.0,6.2627278234644566
CHEMBL3334799,CN(C)CCC(c1ccc(Cl)c(Cl)c1)N1CCNCC1,active,316.2760000000001,2.891400000000001,1.0,3.0,6.398700689805662
CHEMBL3334800,CN(C)CCC(c1ccc(Cl)c(Cl)c1)N1CCCC1,active,301.26100000000014,4.082000000000003,0.0,2.0,6.299815670377802
CHEMBL3334801,COc1ccc2cc(C(CCN(C)C)N3CCCC3)ccc2c1Cl,active,346.90200000000004,4.590400000000004,0.0,3.0,6.471597562046383
CHEMBL41,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,active,309.33099999999996,4.435000000000003,1.0,2.0,6.823908740944319
CHEMBL295467,CNCCC(Oc1ccccc1OC)c1ccccc1,active,271.35999999999996,3.424800000000002,1.0,3.0,6.154901959985743
CHEMBL1201066,COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1.Cl,active,313.86899999999986,3.457400000000003,1.0,3.0,7.442492798094342
CHEMBL3331468,c1ccc2cc(CN(C3CCCCC3)C3CNC3)ccc2c1,active,294.44199999999995,3.9463000000000026,1.0,2.0,8.207608310501746
CHEMBL3331469,Cl.c1ccc(N(Cc2ccc3ccccc3c2)C2CNC2)cc1,active,324.85500000000013,4.240000000000004,1.0,2.0,7.924453038607469
CHEMBL3331479,Cc1ccc(N(Cc2ccc3ccccc3c2)C2CNC2)cc1,active,302.42100000000005,4.126620000000003,1.0,2.0,7.638272163982407
CHEMBL3331484,Clc1ccc(CN(C2CC2)C2CNC2)cc1Cl,active,271.191,2.9296000000000006,1.0,2.0,6.943095148663527
CHEMBL3331485,c1ccc(N(Cc2ccc3ccccc3c2)CC2CNC2)cc1,active,302.421,4.065800000000003,1.0,2.0,8.075720713938118
CHEMBL3331486,Clc1ccc(CN(CC2CNC2)c2ccccc2)cc1,active,286.80600000000004,3.5660000000000016,1.0,2.0,7.835647144215563
CHEMBL3331498,Clc1ccc(CN(CC2CNC2)C2CCCC2)cc1Cl,active,313.27199999999993,3.9574000000000025,1.0,2.0,7.540607512240769
CHEMBL3331500,Fc1ccc(CN(CC2CNC2)c2ccccc2)cc1.O=C(O)C(F)(F)F,active,384.37300000000005,3.6850000000000023,2.0,3.0,7.747146969020107
CHEMBL3331501,Cc1cccc(CN(CC2CNC2)c2ccccc2)c1.O=C(O)C(F)(F)F,active,380.4100000000001,3.854320000000002,2.0,3.0,7.943095148663527
CHEMBL3331502,Clc1cccc(CN(CC2CNC2)c2ccccc2)c1Cl.O=C(O)C(F)(F)F,active,435.273,4.852700000000003,2.0,3.0,7.954677021213342
CHEMBL3331503,CC(C)N(Cc1ccc(Cl)c(Cl)c1)CC1CNC1.Cl,active,323.695,3.845000000000003,1.0,2.0,8.119186407719209
CHEMBL1175,CNCC[C@H](Oc1cccc2ccccc12)c1cccs1,active,297.423,4.630900000000003,1.0,3.0,7.982966660701219
CHEMBL3331504,Clc1ccc(CN(C2CCCCC2)C2CNC2)cc1,active,278.82699999999994,3.4465000000000012,1.0,2.0,7.374687549038326
CHEMBL3331505,c1ccc(CN(Cc2ccc3ccccc3c2)C2CNC2)cc1,active,302.42100000000005,3.8138000000000023,1.0,2.0,7.694648630553377
CHEMBL3331506,Fc1ccccc1N(Cc1ccc(Cl)cc1)C1CNC1,active,290.76900000000006,3.4575000000000022,1.0,2.0,7.17134010346468
CHEMBL3331507,Clc1cccc(N(Cc2ccc3ccccc3c2)C2CNC2)c1,active,322.8390000000001,4.471600000000004,1.0,2.0,7.000434511774017
CHEMBL3331508,Clc1ccccc1CN(CC1CNC1)c1ccccc1.O=C(O)C(F)(F)F,active,400.82800000000003,4.199300000000002,2.0,3.0,8.2839966563652
CHEMBL295467,CNCCC(Oc1ccccc1OC)c1ccccc1,active,271.35999999999996,3.424800000000002,1.0,3.0,7.698970004336019
